pcpn,height
0.0,4.58
0.0,3.9
0.0,6.83
0.0,2.74
0.0,5.1
0.0,4.12
0.0,5.0
0.0,4.24
0.0,5.45
0.0,5.22
0.0,5.39
0.0,4.48
24.54,16.39
39.71,44.86
39.71,72.94
24.54,88.77
0.0,86.99
0.0,77.6
0.0,72.82
0.0,66.24
0.0,59.34
0.0,53.87
0.0,47.64
0.0,44.29
0.0,41.83
0.0,37.52
0.0,31.24
0.0,31.36
0.0,28.75
0.0,25.19
0.0,23.29
0.0,22.51
0.0,18.71
0.0,19.39
0.0,16.52
0.0,15.19
0.0,15.29
0.0,14.11
0.0,13.89
0.0,12.01
0.0,10.81
0.0,9.98
0.0,11.98
0.0,9.36
0.0,8.0
0.0,8.58
0.0,8.27
0.0,9.47
0.0,7.96
0.0,8.78
0.0,7.5
0.0,6.41
0.0,6.53
0.0,5.72
0.0,6.76
0.0,8.1
0.0,6.2
0.0,6.69
0.0,6.81
0.0,4.39
0.0,5.56
0.0,5.52
0.0,7.16
0.0,6.72
0.0,4.27
0.0,5.1
0.0,5.23
0.0,4.96
0.0,7.08
0.0,4.55
0.0,5.18
0.0,6.82
0.0,4.66
0.0,3.86
0.0,5.54
0.0,3.24
0.0,7.02
0.0,4.96
0.0,4.22
0.0,3.38
0.0,4.95
0.0,3.45
0.0,5.8
0.0,5.34
0.0,4.0
0.0,4.66
0.0,5.03
0.0,5.5
0.0,4.85
0.0,5.64
0.0,7.04
0.0,4.13
0.0,5.15
0.0,3.69
0.0,4.98
0.0,5.08
0.0,5.84
0.0,3.91
0.0,5.45
0.0,5.85
0.0,5.95
0.0,6.31
0.0,4.15
0.0,5.53
0.0,5.39
0.0,4.4
0.0,4.7
0.0,5.06
0.0,5.1
0.0,4.06
0.0,5.32
0.0,3.68
0.0,4.81
0.0,4.4
0.0,4.68
0.0,4.14
0.0,5.68
0.0,3.92
0.0,6.82
0.0,2.97
0.0,5.7
0.0,5.61
0.0,5.13
0.0,4.39
0.0,3.53
0.0,5.04
0.0,5.05
0.0,4.62
0.0,5.87
0.0,5.88
0.0,4.85
0.0,6.35
0.0,8.07
0.0,5.06
0.0,3.92
0.0,4.96
0.0,5.71
0.0,4.68
0.0,4.65
0.0,5.06
0.0,5.07
0.0,6.2
0.0,4.85
0.0,3.42
0.0,3.89
0.0,5.9
0.0,5.31
0.0,6.12
0.0,6.08
0.0,4.39
0.0,5.12
0.0,6.64
0.0,4.48
0.0,5.52
0.0,4.62
0.0,4.97
0.0,5.43
0.0,4.04
0.0,4.66
0.0,5.51
0.0,5.64
0.0,5.61
0.0,5.47
0.0,5.85
0.0,6.0
0.0,3.96
0.0,3.96
0.0,3.92
0.0,4.76
0.0,4.86
0.0,6.38
0.0,5.63
0.0,3.94
0.0,4.36
0.0,5.38
0.0,4.0
0.0,6.07
0.0,6.19
0.0,4.76
0.0,4.02
0.0,5.31
0.0,4.13
0.0,6.97
0.0,4.45
0.0,4.93
0.0,3.98
0.0,5.93
0.0,4.32
0.0,5.9
0.0,4.75
0.0,4.98
0.0,7.28
0.0,5.36
0.0,3.04
0.0,4.45
0.0,4.21
0.0,4.18
0.0,5.18
0.0,5.47
0.0,4.7
0.0,4.95
0.0,6.26
0.0,4.38
0.0,6.81
0.0,4.99
0.0,6.18
0.0,3.62
0.0,3.5
0.0,5.49
0.0,5.72
0.0,5.0
0.0,5.55
0.0,5.67
0.0,5.23
0.0,4.42
0.0,5.77
0.0,5.71
0.0,5.87
0.0,4.68
0.0,6.65
0.0,2.39
0.0,5.47
0.0,4.94
0.0,5.75
0.0,5.09
0.0,5.75
0.0,4.64
0.0,5.63
0.0,5.88
0.0,6.91
0.0,4.99
0.0,6.07
0.0,3.87
0.0,3.67
0.0,4.04
0.0,4.73
0.0,5.83
0.0,4.64
0.0,4.45
0.0,4.4
0.0,3.29
0.0,3.89
0.0,6.13
0.0,5.4
0.0,6.63
0.0,5.97
0.0,3.49
0.0,5.08
0.0,5.48
0.0,4.21
0.0,5.48
0.0,5.72
0.0,5.78
0.0,4.69
0.0,4.73
0.0,2.59
0.0,5.0
0.0,4.34
0.0,4.8
0.0,5.85
0.0,5.77
0.0,5.07
0.0,4.15
0.0,5.07
0.0,4.68
0.0,3.89
29.94,21.86
42.34,51.38
29.94,73.18
0.0,74.44
0.0,67.14
0.0,60.05
0.0,55.62
0.0,49.88
0.0,48.38
0.0,42.38
0.0,37.75
0.0,34.96
0.0,29.96
0.0,27.94
0.0,26.91
0.0,24.58
0.0,22.91
0.0,20.53
0.0,17.32
0.0,17.71
0.0,15.21
0.0,15.67
0.0,14.0
0.0,13.86
0.0,11.35
0.0,12.09
0.0,10.3
0.0,10.36
0.0,11.0
0.0,9.2
0.0,7.73
0.0,7.67
0.0,7.27
0.0,8.01
0.0,5.81
0.0,8.25
0.0,6.78
0.0,7.87
0.0,7.08
0.0,7.89
0.0,5.5
0.0,5.47
0.0,6.65
0.0,6.17
26.4,20.82
37.33,45.58
26.4,67.52
0.0,65.2
0.0,59.03
0.0,55.53
0.0,53.0
0.0,46.71
0.0,41.34
0.0,37.03
0.0,32.84
0.0,29.09
0.0,29.75
0.0,27.23
0.0,22.74
0.0,23.67
0.0,19.31
0.0,18.15
0.0,18.81
0.0,16.05
0.0,15.66
0.0,14.19
0.0,13.91
0.0,12.84
0.0,12.14
0.0,10.7
0.0,8.6
0.0,11.21
0.0,8.44
0.0,7.18
0.0,8.99
0.0,9.45
0.0,8.37
0.0,6.84
0.0,6.88
0.0,6.19
0.0,6.96
0.0,6.71
0.0,6.37
0.0,6.28
0.0,5.66
0.0,6.76
0.0,6.19
0.0,6.89
0.0,8.16
0.0,8.02
0.0,6.58
26.1,20.49
36.91,47.59
26.1,66.95
0.0,65.01
0.0,58.55
0.0,54.02
0.0,48.62
0.0,43.91
0.0,39.55
0.0,35.63
0.0,34.47
0.0,32.7
0.0,28.62
0.0,25.43
0.0,24.9
0.0,23.3
0.0,19.66
0.0,17.48
0.0,15.91
0.0,15.42
0.0,13.84
0.0,14.05
0.0,12.74
0.0,12.46
0.0,10.29
0.0,10.88
0.0,11.42
0.0,10.32
0.0,9.61
0.0,9.7
0.0,9.04
0.0,9.02
0.0,6.85
0.0,7.16
0.0,7.49
12.89,14.48
20.86,29.25
20.86,41.07
12.89,51.27
0.0,51.19
0.0,44.04
0.0,40.49
0.0,38.35
0.0,34.52
0.0,29.26
0.0,27.65
0.0,25.66
0.0,23.98
0.0,21.03
0.0,22.74
0.0,19.16
0.0,17.89
0.0,16.74
0.0,13.41
0.0,13.21
0.0,13.48
0.0,12.72
0.0,11.76
0.0,9.36
0.0,10.33
0.0,8.86
0.0,10.85
0.0,8.4
0.0,7.66
0.0,7.21
0.0,8.79
0.0,8.2
0.0,7.4
0.0,7.38
0.0,8.1
0.0,6.85
0.0,4.77
0.0,4.64
0.0,6.38
0.0,6.78
0.0,5.99
0.0,6.91
0.0,4.77
0.0,5.19
0.0,2.31
0.0,6.21
0.0,6.1
0.0,6.06
0.0,4.93
0.0,5.7
0.0,6.26
0.0,4.18
0.0,5.71
0.0,3.73
0.0,4.64
0.0,4.29
0.0,6.28
0.0,4.66
0.0,4.51
0.0,3.29
0.0,5.96
0.0,4.55
0.0,4.6
0.0,4.79
0.0,5.44
0.0,5.13
0.0,4.06
0.0,5.45
0.0,3.6
0.0,4.56
0.0,4.72
0.0,5.43
0.0,6.23
0.0,5.86
0.0,6.18
0.0,4.46
0.0,5.41
0.0,6.44
0.0,5.11
0.0,3.98
0.0,6.46
0.0,4.71
0.0,6.39
0.0,4.79
0.0,3.72
0.0,5.83
0.0,3.8
0.0,5.35
0.0,4.1
0.0,5.54
0.0,6.04
0.0,5.57
0.0,5.27
0.0,6.56
0.0,5.81
0.0,5.06
0.0,4.56
0.0,4.14
0.0,3.37
0.0,4.48
0.0,3.56
0.0,5.04
0.0,3.8
0.0,5.46
0.0,6.37
0.0,4.29
0.0,4.54
0.0,4.86
0.0,4.06
0.0,4.73
0.0,5.08
0.0,5.47
0.0,3.83
0.0,6.73
0.0,2.7
0.0,6.17
0.0,4.92
0.0,5.35
0.0,4.65
0.0,3.78
0.0,5.01
0.0,4.37
0.0,3.69
0.0,5.15
0.0,4.1
0.0,4.62
0.0,4.19
0.0,4.85
0.0,4.86
0.0,4.96
0.0,5.56
0.0,4.23
0.0,5.99
0.0,3.93
0.0,6.2
0.0,6.39
0.0,4.91
0.0,3.79
0.0,3.63
0.0,4.04
0.0,5.12
0.0,4.99
0.0,4.0
0.0,6.35
0.0,5.42
0.0,4.59
0.0,6.62
0.0,5.32
0.0,6.44
0.0,4.3
0.0,3.21
0.0,4.49
0.0,4.88
0.0,4.87
0.0,4.64
0.0,4.03
0.0,4.08
0.0,3.48
0.0,5.76
0.0,6.23
0.0,4.67
0.0,5.83
0.0,6.04
0.0,3.98
0.0,5.86
0.0,5.69
0.0,5.87
0.0,4.32
0.0,5.31
0.0,4.49
0.0,6.23
0.0,4.1
0.0,4.7
0.0,4.97
0.0,5.7
0.0,3.46
0.0,4.22
0.0,5.57
0.0,5.75
0.0,4.4
0.0,4.65
0.0,4.77
0.0,6.85
0.0,6.09
0.0,4.74
0.0,5.12
0.0,4.03
0.0,5.44
0.0,5.81
0.0,4.64
0.0,5.38
0.0,2.33
0.0,4.12
0.0,5.37
0.0,5.97
0.0,5.58
0.0,3.65
0.0,4.62
0.0,4.3
0.0,6.65
0.0,6.27
0.0,5.91
0.0,6.69
0.0,5.32
0.0,3.05
0.0,4.66
0.0,6.25
0.0,4.86
0.0,4.56
0.0,6.69
0.0,6.03
0.0,5.5
0.0,6.19
0.0,3.39
0.0,4.51
0.0,2.74
0.0,4.33
0.0,2.87
0.0,3.38
0.0,4.0
0.0,4.16
0.0,4.32
0.0,7.82
0.0,5.33
0.0,5.07
0.0,4.46
0.0,6.15
0.0,3.32
0.0,5.71
0.0,4.89
0.0,2.9
0.0,3.97
0.0,4.1
0.0,4.51
0.0,6.65
0.0,5.84
0.0,4.93
0.0,4.7
0.0,6.15
0.0,4.67
0.0,4.76
0.0,5.19
0.0,5.04
0.0,5.8
0.0,4.31
0.0,3.23
0.0,5.0
4.17,7.95
7.22,12.12
8.33,18.12
7.22,21.88
4.17,24.0
0.0,24.29
0.0,20.22
0.0,19.95
0.0,20.5
0.0,16.73
0.0,16.68
0.0,15.5
0.0,14.13
0.0,13.81
0.0,11.68
0.0,9.96
0.0,9.21
0.0,10.2
0.0,8.75
0.0,7.8
0.0,8.17
0.0,7.92
0.0,7.37
0.0,7.23
0.0,8.52
0.0,6.29
0.0,5.0
0.0,6.81
12.62,14.13
22.74,26.35
28.35,48.5
28.35,65.82
22.74,80.46
12.62,83.38
0.0,79.94
0.0,72.41
0.0,64.87
0.0,60.25
0.0,54.59
0.0,48.74
0.0,46.69
0.0,39.23
0.0,36.64
14.78,40.78
26.64,58.31
33.21,76.8
33.21,93.86
26.64,109.28
14.78,114.18
0.0,107.05
0.0,95.88
0.0,86.3
0.0,78.61
0.0,71.43
0.0,64.66
0.0,58.49
0.0,54.43
0.0,48.62
0.0,42.22
0.0,40.57
0.0,37.1
0.0,34.19
0.0,29.6
0.0,29.72
0.0,27.45
0.0,26.81
0.0,22.53
0.0,19.04
0.0,19.36
0.0,16.4
0.0,15.26
0.0,14.51
0.0,14.08
0.0,13.11
0.0,11.72
0.0,11.63
0.0,10.8
0.0,10.52
0.0,9.73
0.0,8.09
0.0,8.22
0.0,8.57
0.0,8.83
0.0,10.0
0.0,7.42
0.0,8.47
0.0,7.88
0.0,7.66
0.0,6.15
0.0,6.78
0.0,7.16
0.0,6.22
0.0,8.07
0.0,6.48
0.0,4.7
0.0,6.98
0.0,5.57
0.0,6.52
0.0,4.5
0.0,6.47
0.0,5.04
0.0,4.83
0.0,5.43
0.0,5.25
0.0,4.9
0.0,4.23
0.0,5.64
0.0,6.89
0.0,6.67
0.0,5.66
0.0,6.29
0.0,5.53
0.0,4.01
0.0,4.16
0.0,6.79
0.0,2.84
0.0,4.83
0.0,5.81
0.0,4.15
0.0,5.91
0.0,5.62
0.0,5.15
0.0,4.28
0.0,2.91
0.0,4.22
0.0,3.93
0.0,4.0
0.0,4.01
0.0,4.43
0.0,4.77
0.0,7.26
0.0,6.01
0.0,3.68
0.0,4.51
0.0,3.42
0.0,6.5
0.0,4.63
0.0,5.43
0.0,5.19
0.0,4.43
0.0,5.74
0.0,5.01
0.0,3.28
0.0,3.07
0.0,6.02
0.0,5.44
0.0,5.69
0.0,4.36
0.0,5.49
0.0,6.39
0.0,5.87
0.0,4.68
0.0,5.81
0.0,5.69
0.0,3.47
0.0,2.9
0.0,5.7
0.0,2.41
0.0,5.04
0.0,3.8
0.0,5.09
0.0,5.76
0.0,5.82
0.0,4.84
0.0,3.45
0.0,5.1
0.0,4.47
0.0,4.3
0.0,3.08
0.0,6.85
0.0,5.02
0.0,4.89
0.0,5.9
0.0,5.0
0.0,4.05
0.0,6.05
0.0,5.01
0.0,5.17
0.0,5.79
0.0,6.02
0.0,4.83
0.0,7.2
0.0,5.55
0.0,5.24
0.0,4.71
0.0,4.53
0.0,5.35
0.0,3.15
0.0,4.92
0.0,4.69
0.0,5.68
0.0,7.07
0.0,5.47
0.0,5.38
0.0,4.94
0.0,3.23
0.0,5.42
0.0,2.44
0.0,4.91
0.0,7.23
0.0,5.82
0.0,4.93
0.0,5.31
0.0,5.54
0.0,5.33
0.0,4.28
0.0,4.63
0.0,6.25
0.0,3.43
0.0,5.18
0.0,6.02
0.0,6.81
0.0,4.03
0.0,4.42
0.0,5.36
16.82,14.55
0.0,18.46
0.0,14.7
0.0,14.99
0.0,14.36
0.0,15.53
0.0,14.21
0.0,12.57
0.0,12.84
0.0,10.47
0.0,8.52
0.0,9.3
0.0,9.1
0.0,9.35
0.0,9.81
0.0,9.46
0.0,8.14
0.0,8.9
0.0,7.25
0.0,6.6
0.0,5.81
0.0,4.87
0.0,8.93
0.0,5.18
0.0,7.95
0.0,5.16
0.0,6.57
0.0,4.44
0.0,5.68
0.0,6.47
0.0,4.42
0.0,6.14
0.0,3.96
0.0,5.49
0.0,5.05
0.0,5.49
0.0,4.47
0.0,4.32
0.0,5.71
0.0,5.6
0.0,6.18
0.0,5.04
0.0,5.51
0.0,3.1
0.0,5.04
0.0,5.55
0.0,5.04
0.0,5.68
0.0,5.29
0.0,4.62
0.0,5.23
0.0,5.33
0.0,3.3
0.0,7.04
20.86,17.45
20.86,31.5
0.0,34.26
0.0,31.5
4.94,30.74
8.56,33.36
9.89,40.28
8.56,43.71
4.94,46.69
0.0,41.36
0.0,37.71
0.0,33.27
0.0,32.76
0.0,31.0
0.0,28.09
0.0,25.56
0.0,22.79
0.0,19.88
0.0,18.39
0.0,17.35
0.0,17.6
0.0,13.38
0.0,14.72
0.0,13.14
0.0,11.64
0.0,14.09
0.0,11.24
0.0,10.37
0.0,10.03
0.0,11.01
0.0,9.25
0.0,10.42
0.0,8.4
0.0,8.92
0.0,8.32
0.0,8.01
0.0,7.51
0.0,8.15
0.0,6.33
0.0,6.59
0.0,8.38
0.0,5.51
0.0,6.39
0.0,6.61
0.0,7.55
0.0,5.89
0.0,3.9
0.0,6.21
11.05,13.03
19.14,22.71
22.1,39.0
19.14,53.94
11.05,58.52
0.0,54.6
0.0,49.38
0.0,44.34
0.0,40.23
0.0,38.38
0.0,34.06
0.0,32.74
0.0,30.37
0.0,27.51
0.0,24.24
0.0,22.75
18.98,30.47
34.19,50.5
42.64,80.25
42.64,105.01
34.19,123.97
18.98,134.34
0.0,125.81
0.0,112.21
0.0,101.81
0.0,92.59
0.0,84.28
0.0,76.03
0.0,67.19
0.0,63.2
0.0,58.19
0.0,50.66
0.0,44.08
0.0,44.15
3.99,42.12
6.92,42.61
7.99,44.2
6.92,47.36
3.99,46.33
0.0,43.25
0.0,38.21
0.0,35.07
0.0,33.44
0.0,29.47
0.0,26.58
0.0,26.5
0.0,21.72
0.0,20.17
0.0,20.14
0.0,19.17
0.0,16.87
0.0,13.75
0.0,14.53
0.0,14.83
0.0,13.9
0.0,12.59
0.0,11.88
0.0,11.15
0.0,9.35
0.0,9.78
0.0,8.95
0.0,9.41
0.0,8.27
0.0,5.39
0.0,7.01
0.0,8.69
0.0,6.3
0.0,5.79
0.0,6.04
0.0,6.28
0.0,5.97
0.0,6.82
0.0,7.35
0.0,7.73
0.0,7.9
0.0,6.98
0.0,4.01
0.0,5.76
0.0,5.6
0.0,5.07
0.0,5.15
0.0,5.18
0.0,6.3
0.0,4.3
0.0,7.51
0.0,5.0
0.0,5.57
0.0,4.77
0.0,5.82
0.0,4.49
0.0,6.39
0.0,4.7
0.0,6.74
0.0,4.82
0.0,5.53
0.0,5.35
0.0,4.42
0.0,4.07
0.0,4.51
0.0,5.09
0.0,4.37
26.36,20.52
0.0,24.91
0.0,21.26
0.0,20.44
0.0,20.38
0.0,17.86
0.0,15.2
0.0,16.74
0.0,13.46
0.0,14.91
0.0,11.55
0.0,14.38
0.0,10.49
0.0,11.44
0.0,9.8
0.0,10.14
0.0,8.48
0.0,9.82
24.13,21.88
39.04,49.05
39.04,72.92
24.13,92.01
0.0,86.52
0.0,78.03
0.0,71.99
0.0,66.24
0.0,59.33
0.0,52.83
0.0,47.45
0.0,45.25
0.0,41.07
0.0,37.4
0.0,33.01
0.0,30.59
0.0,29.44
0.0,26.44
0.0,23.36
0.0,20.71
0.0,20.61
0.0,18.29
0.0,16.11
0.0,15.21
0.0,16.85
0.0,14.79
0.0,12.58
0.0,13.86
0.0,12.72
0.0,10.42
0.0,11.64
0.0,10.33
0.0,10.03
0.0,8.76
0.0,7.65
0.0,7.04
24.23,22.59
41.96,48.26
48.46,83.38
41.96,109.42
24.23,122.09
0.0,116.62
0.0,105.8
0.0,95.6
0.0,87.31
0.0,78.72
0.0,70.3
0.0,65.22
0.0,57.1
0.0,53.0
0.0,47.68
0.0,43.8
0.0,39.51
0.0,34.66
0.0,34.56
0.0,31.15
0.0,28.1
0.0,24.57
0.0,22.23
0.0,22.64
0.0,21.28
0.0,18.23
0.0,16.85
0.0,17.23
0.0,13.53
0.0,13.62
0.0,12.92
0.0,13.2
0.0,12.32
0.0,11.33
0.0,11.5
20.93,20.32
0.0,24.6
0.0,24.33
0.0,20.06
0.0,21.04
0.0,17.62
0.0,17.29
0.0,15.47
0.0,15.06
0.0,14.06
0.0,12.76
0.0,11.84
0.0,10.0
0.0,10.9
0.0,8.82
0.0,9.27
0.0,9.82
0.0,9.6
0.0,6.42
0.0,8.18
0.0,8.16
0.0,6.48
14.36,17.15
25.88,33.17
32.27,52.32
32.27,75.54
25.88,90.93
14.36,96.22
0.0,90.72
0.0,82.1
0.0,73.7
0.0,67.3
0.0,60.75
0.0,56.21
0.0,50.58
0.0,44.39
0.0,42.77
0.0,36.11
0.0,36.47
11.49,36.42
20.7,48.51
25.81,62.32
25.81,78.77
20.7,89.86
11.49,90.31
0.0,85.73
0.0,78.35
0.0,69.3
0.0,63.68
0.0,58.57
0.0,52.57
0.0,46.78
0.0,44.04
0.0,41.77
0.0,37.6
0.0,32.77
0.0,30.28
0.0,27.92
0.0,26.2
0.0,21.87
0.0,21.84
0.0,17.44
0.0,16.65
0.0,16.86
0.0,15.91
0.0,13.81
0.0,13.81
0.0,13.57
0.0,13.84
0.0,11.31
0.0,8.47
0.0,10.6
0.0,9.07
0.0,9.09
0.0,9.52
0.0,7.85
0.0,9.64
0.0,6.29
0.0,6.16
0.0,7.51
0.0,7.35
0.0,8.88
0.0,6.73
0.0,8.7
0.0,4.38
0.0,5.34
0.0,5.45
29.09,21.86
47.06,53.84
47.06,85.64
29.09,105.15
0.0,101.57
0.0,93.13
0.0,82.85
0.0,74.66
0.0,69.82
0.0,63.02
0.0,56.8
0.0,51.79
0.0,48.38
0.0,43.55
0.0,40.3
0.0,35.12
0.0,32.05
0.0,30.24
0.0,27.06
0.0,23.76
0.0,24.32
0.0,22.75
0.0,19.73
0.0,17.2
0.0,17.35
0.0,15.28
0.0,12.71
0.0,15.57
0.0,13.67
0.0,11.25
0.0,13.29
0.0,10.26
0.0,11.15
0.0,11.85
0.0,7.64
0.0,7.37
0.0,8.8
0.0,8.86
0.0,6.43
0.0,7.76
0.0,8.06
8.09,12.08
13.1,21.35
13.1,28.1
8.09,34.23
0.0,34.13
0.0,30.11
0.0,27.21
0.0,23.83
0.0,24.26
0.0,22.0
0.0,21.69
0.0,18.14
0.0,17.37
0.0,16.86
0.0,15.12
0.0,12.51
0.0,12.32
0.0,13.59
0.0,10.7
0.0,10.81
0.0,9.62
0.0,11.08
0.0,10.52
0.0,9.47
0.0,9.8
0.0,10.01
0.0,8.48
0.0,6.71
0.0,7.39
0.0,7.77
0.0,6.69
0.0,5.78
0.0,5.99
0.0,5.58
0.0,6.49
0.0,5.46
0.0,5.96
0.0,5.69
0.0,6.81
0.0,6.77
0.0,6.11
0.0,5.69
0.0,8.13
0.0,6.16
0.0,5.52
0.0,6.22
0.0,4.49
0.0,7.63
0.0,5.56
0.0,4.85
0.0,6.59
0.0,3.53
0.0,4.75
0.0,5.09
0.0,3.85
0.0,5.46
0.0,4.47
0.0,4.35
0.0,5.78
7.92,9.63
13.72,20.22
15.84,27.69
13.72,39.66
7.92,41.59
0.0,41.06
0.0,37.7
0.0,34.01
0.0,31.03
0.0,29.92
0.0,25.59
0.0,23.77
0.0,24.01
0.0,20.08
0.0,18.81
0.0,18.11
0.0,15.71
0.0,15.83
0.0,14.5
0.0,11.19
0.0,12.9
0.0,10.71
0.0,10.69
0.0,10.02
0.0,8.37
0.0,7.79
0.0,9.93
0.0,8.66
0.0,8.17
0.0,8.96
0.0,5.33
0.0,7.39
0.0,6.67
0.0,7.75
0.0,6.57
0.0,5.95
0.0,7.71
0.0,4.12
0.0,6.88
0.0,6.63
0.0,7.21
0.0,6.2
0.0,7.52
0.0,5.34
0.0,2.92
0.0,6.46
0.0,5.42
0.0,3.32
0.0,4.62
0.0,5.99
0.0,4.47
0.0,3.77
0.0,4.23
0.0,4.05
0.0,5.3
0.0,3.21
0.0,4.5
0.0,4.27
0.0,4.59
0.0,4.81
0.0,3.36
0.0,5.65
0.0,3.11
0.0,6.41
0.0,6.11
0.0,5.96
0.0,4.39
0.0,4.11
0.0,6.22
0.0,6.25
0.0,3.28
0.0,5.65
0.0,4.34
0.0,6.17
0.0,3.14
0.0,5.58
0.0,4.8
0.0,5.06
0.0,5.32
0.0,5.52
0.0,4.72
0.0,4.95
31.18,21.36
44.09,50.92
31.18,76.09
0.0,76.18
0.0,68.97
0.0,62.88
0.0,56.23
0.0,52.74
0.0,47.27
0.0,41.67
0.0,37.8
0.0,35.41
0.0,32.69
0.0,26.88
0.0,27.87
0.0,23.88
0.0,23.5
0.0,21.92
0.0,21.14
0.0,17.83
0.0,17.23
0.0,15.46
0.0,16.4
0.0,12.53
0.0,13.99
0.0,13.25
0.0,12.05
0.0,10.82
0.0,10.53
0.0,10.25
0.0,9.11
0.0,10.0
0.0,9.05
0.0,8.02
0.0,9.26
0.0,8.06
0.0,6.66
0.0,5.68
0.0,7.49
0.0,7.08
0.0,5.8
0.0,6.9
0.0,5.54
0.0,5.6
0.0,6.01
0.0,5.2
0.0,5.61
0.0,6.55
0.0,6.31
0.0,5.04
0.0,6.66
0.0,5.56
0.0,5.93
0.0,6.33
0.0,5.12
0.0,5.41
0.0,4.65
0.0,6.88
0.0,4.33
0.0,4.15
0.0,5.45
0.0,6.85
0.0,5.35
0.0,5.95
17.98,14.15
29.09,34.67
29.09,54.23
17.98,68.38
0.0,64.5
0.0,59.33
0.0,53.64
0.0,49.17
0.0,45.36
0.0,40.73
0.0,37.32
0.0,33.05
0.0,30.78
0.0,27.7
0.0,26.09
0.0,22.14
0.0,23.11
0.0,20.14
0.0,20.0
0.0,18.35
0.0,16.34
0.0,15.63
0.0,13.56
0.0,12.07
0.0,10.84
0.0,10.5
0.0,9.92
0.0,10.8
0.0,8.36
0.0,9.94
0.0,10.25
0.0,9.18
0.0,9.2
0.0,9.91
0.0,8.63
0.0,7.27
0.0,8.23
0.0,7.54
0.0,6.57
0.0,7.83
0.0,7.1
0.0,5.62
0.0,7.11
0.0,6.62
0.0,6.6
0.0,5.09
0.0,5.51
0.0,6.16
0.0,3.85
0.0,4.44
0.0,4.92
0.0,4.68
6.79,8.74
12.24,15.52
15.26,27.48
15.26,37.22
12.24,46.56
6.79,47.99
0.0,44.64
0.0,40.12
0.0,39.67
0.0,33.38
0.0,28.89
0.0,28.72
0.0,26.63
0.0,23.61
0.0,22.53
0.0,19.51
0.0,18.11
0.0,17.71
0.0,17.02
0.0,16.5
0.0,14.44
0.0,13.12
0.0,12.9
16.14,21.26
29.82,39.43
38.96,66.21
42.17,91.74
38.96,116.79
29.82,130.25
16.14,133.84
0.0,124.97
0.0,113.29
0.0,102.7
0.0,92.51
0.0,83.8
0.0,74.91
0.0,68.03
0.0,63.5
0.0,56.01
0.0,52.29
0.0,47.22
0.0,43.49
0.0,39.48
0.0,35.15
0.0,32.38
0.0,29.07
0.0,26.42
0.0,23.4
0.0,24.14
0.0,20.25
0.0,18.53
0.0,17.31
0.0,17.99
0.0,15.49
0.0,12.83
0.0,13.82
0.0,13.23
0.0,13.96
0.0,11.64
0.0,9.16
0.0,9.59
0.0,10.81
0.0,10.28
0.0,7.37
0.0,8.46
0.0,7.42
0.0,7.2
0.0,6.45
0.0,9.34
0.0,7.71
0.0,6.61
0.0,5.14
0.0,7.13
0.0,7.22
0.0,7.48
0.0,5.94
0.0,6.0
0.0,7.62
0.0,6.5
0.0,6.82
0.0,4.03
0.0,4.77
0.0,4.85
0.0,5.72
0.0,4.89
0.0,5.99
0.0,6.36
0.0,5.5
0.0,5.41
0.0,5.4
0.0,5.73
0.0,4.04
0.0,5.9
0.0,5.99
0.0,4.99
0.0,5.72
0.0,5.14
0.0,4.42
0.0,3.71
0.0,4.94
0.0,5.36
0.0,4.07
0.0,3.24
0.0,4.83
0.0,5.08
0.0,5.3
0.0,4.97
0.0,5.88
0.0,5.5
0.0,4.33
0.0,4.57
0.0,6.13
0.0,4.75
0.0,4.34
0.0,4.15
0.0,5.26
0.0,4.67
0.0,5.16
0.0,5.34
0.0,4.71
0.0,2.56
0.0,3.92
0.0,5.01
0.0,4.37
0.0,4.62
0.0,4.09
0.0,6.12
0.0,5.15
0.0,3.7
10.1,8.92
14.28,21.34
10.1,26.99
0.0,28.15
0.0,24.68
0.0,24.78
0.0,22.66
0.0,18.97
0.0,17.06
0.0,17.23
0.0,15.94
0.0,14.88
0.0,13.58
0.0,12.53
0.0,13.58
0.0,11.74
0.0,10.53
0.0,9.97
0.0,10.27
0.0,10.41
0.0,11.51
0.0,10.58
0.0,8.69
0.0,6.71
0.0,5.99
0.0,6.85
0.0,7.86
0.0,7.22
0.0,5.05
0.0,6.09
0.0,7.36
0.0,5.14
0.0,5.95
0.0,5.49
0.0,6.46
0.0,6.29
12.72,13.46
22.03,28.59
25.43,46.34
22.03,59.02
12.72,66.96
0.0,63.4
0.0,57.47
0.0,52.07
0.0,47.33
0.0,43.9
0.0,38.69
0.0,36.86
0.0,33.11
0.0,29.89
0.0,26.2
32.0,43.65
32.0,63.67
0.0,65.57
0.0,60.27
0.0,56.27
0.0,50.02
0.0,45.69
0.0,41.58
0.0,38.32
0.0,33.77
0.0,31.58
0.0,28.45
0.0,28.5
0.0,24.77
0.0,20.94
0.0,20.63
0.0,20.3
0.0,18.79
0.0,15.52
0.0,16.81
0.0,13.96
0.0,12.21
0.0,12.91
0.0,11.29
0.0,11.33
0.0,11.0
0.0,9.35
0.0,8.67
0.0,9.05
0.0,8.4
0.0,10.0
0.0,7.75
0.0,7.3
0.0,6.21
0.0,5.58
0.0,8.06
0.0,7.14
0.0,6.34
